timestamp,pv_kw,load_kw,period,import_price,export_price,action_kw,soc_kwh,soc_pct,net_grid_kw,grid_import_kwh,grid_export_kwh,cost_aud,degradation_cost_aud
2026-05-08 00:00:00,0.0,0.4302654392002984,off_peak,0.18,0.06,0.4302654392002984,4.551417270280699,45.51417270280699,0.0,0.0,-0.0,0.0,0.008605308784005969
2026-05-08 01:00:00,0.0,0.4661732785745272,off_peak,0.18,0.06,0.4661732785745272,4.065398030125534,40.653980301255345,0.0,0.0,-0.0,0.0,0.009323465571490544
2026-05-08 02:00:00,0.0,0.41700156731801347,off_peak,0.18,0.06,0.41700156731801347,3.630643842774547,36.306438427745476,0.0,0.0,-0.0,0.0,0.00834003134636027
2026-05-08 03:00:00,0.0,0.3324587797617721,off_peak,0.18,0.06,0.3324587797617721,3.284031604473767,32.84031604473767,0.0,0.0,-0.0,0.0,0.006649175595235443
2026-05-08 04:00:00,0.0,0.4169983581237911,off_peak,0.18,0.06,0.4169983581237911,2.8492807629390446,28.492807629390445,0.0,0.0,-0.0,0.0,0.008339967162475823
2026-05-08 05:00:00,0.0,0.629301926108408,off_peak,0.18,0.06,0.629301926108408,2.1931881510016282,21.931881510016282,0.0,0.0,-0.0,0.0,0.01258603852216816
2026-05-08 06:00:00,0.0,1.2597184453036276,off_peak,0.18,0.06,0.18529956490082128,2.0,20.0,1.0744188804028063,1.0744188804028063,0.0,0.19339539847250514,0.003705991298016426
2026-05-08 07:00:00,0.030888,1.9697946780784383,shoulder,0.3,0.06,0.0,2.0,20.0,1.9389066780784383,1.9389066780784383,0.0,0.5816720034235314,0.0
2026-05-08 08:00:00,0.622908,1.8503705907545938,shoulder,0.3,0.06,0.0,2.0,20.0,1.2274625907545937,1.2274625907545937,0.0,0.3682387772263781,0.0
2026-05-08 09:00:00,1.5443999999999998,1.2661235016090455,shoulder,0.3,0.06,-0.27827649839095425,2.266913440636084,22.669134406360836,0.0,0.0,-0.0,0.0,0.005565529967819085
2026-05-08 10:00:00,2.3165999999999998,0.8260487868819144,shoulder,0.3,0.06,-1.4905512131180854,3.6965999396328297,36.9659993963283,0.0,0.0,-0.0,0.0,0.029811024262361707
2026-05-08 11:00:00,2.8983239999999997,0.5825968921135916,shoulder,0.3,0.06,-2.315727107886408,5.917767352311116,59.17767352311116,0.0,0.0,-0.0,0.0,0.046314542157728164
2026-05-08 12:00:00,3.171168,0.4873722571792271,shoulder,0.3,0.06,-2.6837957428207733,8.491973797421585,84.91973797421585,0.0,0.0,-0.0,0.0,0.053675914856415465
2026-05-08 13:00:00,3.1248359999999997,0.3477842872912754,shoulder,0.3,0.06,-1.5722260000667692,10.0,100.0,-1.204825712641955,0.0,1.204825712641955,-0.0722895427585173,0.03144452000133539
2026-05-08 14:00:00,2.77992,0.4230263121850336,shoulder,0.3,0.06,-0.0,10.0,100.0,-2.3568936878149667,0.0,2.3568936878149667,-0.141413621268898,0.0
2026-05-08 15:00:00,2.1209759999999998,0.6581671308806321,shoulder,0.3,0.06,-0.0,10.0,100.0,-1.4628088691193677,0.0,1.4628088691193677,-0.08776853214716206,0.0
2026-05-08 16:00:00,1.271556,0.7968900303312567,peak,0.55,0.06,-0.0,10.0,100.0,-0.4746659696687432,0.0,0.4746659696687432,-0.028479958180124592,0.0
2026-05-08 17:00:00,0.38095199999999996,1.3880622695655216,peak,0.55,0.06,1.0071102695655216,8.950014961253412,89.50014961253412,0.0,0.0,-0.0,0.0,0.020142205391310432
2026-05-08 18:00:00,0.0,1.8555390971540069,peak,0.55,0.06,1.8555390971540069,7.015481723238106,70.15481723238106,0.0,0.0,-0.0,0.0,0.03711078194308014
2026-05-08 19:00:00,0.0,2.1310965452930093,peak,0.55,0.06,2.1310965452930093,4.7936599860339655,47.936599860339655,0.0,0.0,-0.0,0.0,0.04262193090586019
2026-05-08 20:00:00,0.0,1.7736022679243226,peak,0.55,0.06,1.7736022679243226,2.94455179770127,29.445517977012702,0.0,0.0,-0.0,0.0,0.035472045358486456
2026-05-08 21:00:00,0.0,1.2954767382155694,shoulder,0.3,0.06,0.9059822573634899,2.0,20.0,0.3894944808520795,0.3894944808520795,0.0,0.11684834425562385,0.018119645147269797
2026-05-08 22:00:00,0.0,0.670010118593902,off_peak,0.18,0.06,0.0,2.0,20.0,0.670010118593902,0.670010118593902,0.0,0.12060182134690237,0.0
2026-05-08 23:00:00,0.0,0.5025889677657149,off_peak,0.18,0.06,0.0,2.0,20.0,0.5025889677657149,0.5025889677657149,0.0,0.09046601419782868,0.0
