timestamp,pv_kw,load_kw,period,import_price,export_price,action_kw,soc_kwh,soc_pct,net_grid_kw,grid_import_kwh,grid_export_kwh,cost_aud,degradation_cost_aud,scenario
2026-05-08 00:00:00,0.0,0.4302654392002984,off_peak,0.18,0.06,-0.0,5.0,50.0,0.4302654392002984,0.4302654392002984,0.0,0.07744777905605371,0.0,high
2026-05-08 01:00:00,0.0,0.4661732785745272,off_peak,0.18,0.06,2.877498913987632,2.0,20.0,-2.411325635413105,0.0,2.411325635413105,-0.1446795381247863,0.05754997827975264,high
2026-05-08 02:00:00,0.0,0.41700156731801347,off_peak,0.18,0.06,0.0,2.0,20.0,0.41700156731801347,0.41700156731801347,0.0,0.07506028211724242,0.0,high
2026-05-08 03:00:00,0.0,0.3324587797617721,off_peak,0.18,0.06,-0.0,2.0,20.0,0.3324587797617721,0.3324587797617721,0.0,0.05984258035711898,0.0,high
2026-05-08 04:00:00,0.0,0.4169983581237911,off_peak,0.18,0.06,0.0,2.0,20.0,0.4169983581237911,0.4169983581237911,0.0,0.0750597044622824,0.0,high
2026-05-08 05:00:00,0.0,0.629301926108408,off_peak,0.18,0.06,0.0,2.0,20.0,0.629301926108408,0.629301926108408,0.0,0.11327434669951343,0.0,high
2026-05-08 06:00:00,0.0,1.2597184453036276,off_peak,0.18,0.06,-0.0,2.0,20.0,1.2597184453036276,1.2597184453036276,0.0,0.22674932015465296,0.0,high
2026-05-08 07:00:00,0.035521199999999996,1.9697946780784383,shoulder,0.3,0.06,0.0,2.0,20.0,1.9342734780784383,1.9342734780784383,0.0,0.5802820434235315,0.0,high
2026-05-08 08:00:00,0.7163442,1.8503705907545938,shoulder,0.3,0.06,0.0,2.0,20.0,1.1340263907545938,1.1340263907545938,0.0,0.3402079172263781,0.0,high
2026-05-08 09:00:00,1.7760599999999995,1.2661235016090455,shoulder,0.3,0.06,0.0,2.0,20.0,-0.509936498390954,0.0,0.509936498390954,-0.03059618990345724,0.0,high
2026-05-08 10:00:00,2.6640899999999994,0.8260487868819144,shoulder,0.3,0.06,0.0,2.0,20.0,-1.838041213118085,0.0,1.838041213118085,-0.1102824727870851,0.0,high
2026-05-08 11:00:00,3.3330725999999995,0.5825968921135916,shoulder,0.3,0.06,-2.750475707886408,4.638163620797501,46.381636207975006,0.0,0.0,-0.0,0.0,0.05500951415772816,high
2026-05-08 12:00:00,3.6468432,0.4873722571792271,shoulder,0.3,0.06,0.0,4.638163620797501,46.381636207975006,-3.1594709428207732,0.0,3.1594709428207732,-0.1895682565692464,0.0,high
2026-05-08 13:00:00,3.5935613999999996,0.3477842872912754,shoulder,0.3,0.06,0.0,4.638163620797501,46.381636207975006,-3.245777112708724,0.0,3.245777112708724,-0.19474662676252344,0.0,high
2026-05-08 14:00:00,3.196908,0.4230263121850336,shoulder,0.3,0.06,0.0,4.638163620797501,46.381636207975006,-2.7738816878149666,0.0,2.7738816878149666,-0.16643290126889798,0.0,high
2026-05-08 15:00:00,2.4391223999999996,0.6581671308806321,shoulder,0.3,0.06,0.0,4.638163620797501,46.381636207975006,-1.7809552691193675,0.0,1.7809552691193675,-0.10685731614716205,0.0,high
2026-05-08 16:00:00,1.4622893999999997,0.7968900303312567,peak,0.55,0.06,-0.665399369668743,5.2763922753274555,52.76392275327455,0.0,0.0,-0.0,0.0,0.01330798739337486,high
2026-05-08 17:00:00,0.4380947999999999,1.3880622695655216,peak,0.55,0.06,-0.0,5.2763922753274555,52.76392275327455,0.9499674695655217,0.9499674695655217,0.0,0.522482108261037,0.0,high
2026-05-08 18:00:00,0.0,1.8555390971540069,peak,0.55,0.06,-0.0,5.2763922753274555,52.76392275327455,1.8555390971540069,1.8555390971540069,0.0,1.0205465034347039,0.0,high
2026-05-08 19:00:00,0.0,2.1310965452930093,peak,0.55,0.06,3.1426050713507396,2.0,20.0,-1.0115085260577303,0.0,1.0115085260577303,-0.06069051156346382,0.06285210142701479,high
2026-05-08 20:00:00,0.0,1.7736022679243226,peak,0.55,0.06,0.0,2.0,20.0,1.7736022679243226,1.7736022679243226,0.0,0.9754812473583775,0.0,high
2026-05-08 21:00:00,0.0,1.2954767382155694,shoulder,0.3,0.06,0.0,2.0,20.0,1.2954767382155694,1.2954767382155694,0.0,0.38864302146467083,0.0,high
2026-05-08 22:00:00,0.0,0.670010118593902,off_peak,0.18,0.06,-0.0,2.0,20.0,0.670010118593902,0.670010118593902,0.0,0.12060182134690237,0.0,high
2026-05-08 23:00:00,0.0,0.5025889677657149,off_peak,0.18,0.06,0.0,2.0,20.0,0.5025889677657149,0.5025889677657149,0.0,0.09046601419782868,0.0,high
