timestamp,pv_kw,load_kw,period,import_price,export_price,action_kw,soc_kwh,soc_pct,net_grid_kw,grid_import_kwh,grid_export_kwh,cost_aud,degradation_cost_aud
2025-03-03 00:00:00,0.0,0.33047729795520125,off_peak,0.18,0.06,0.33047729795520125,4.6554535992885295,46.5545359928853,0.0,0.0,-0.0,0.0,0.006609545959104025
2025-03-03 01:00:00,0.0,0.19056323375970668,off_peak,0.18,0.06,0.19056323375970668,4.456777694147396,44.56777694147396,0.0,0.0,-0.0,0.0,0.0038112646751941336
2025-03-03 02:00:00,0.0,0.3370788141084482,off_peak,0.18,0.06,0.3370788141084482,4.105348737073013,41.053487370730124,0.0,0.0,-0.0,0.0,0.006741576282168964
2025-03-03 03:00:00,0.0,0.44716777283241205,off_peak,0.18,0.06,0.44716777283241205,3.639144106386225,36.391441063862246,0.0,0.0,-0.0,0.0,0.008943355456648242
2025-03-03 04:00:00,0.0,0.22972070929886132,off_peak,0.18,0.06,0.22972070929886132,3.3996437109050865,33.996437109050866,0.0,0.0,-0.0,0.0,0.0045944141859772265
2025-03-03 05:00:00,0.0,0.4333307305296444,off_peak,0.18,0.06,0.4333307305296444,2.947865194058522,29.478651940585216,0.0,0.0,-0.0,0.0,0.008666614610592888
2025-03-03 06:00:00,0.36962639999999997,1.1047880466402313,off_peak,0.18,0.06,0.7351616466402313,2.1814061941264113,21.814061941264114,0.0,0.0,-0.0,0.0,0.014703232932804627
2025-03-03 07:00:00,1.3884156,1.6284861212565702,shoulder,0.3,0.06,0.17399870886312604,2.0,20.0,0.06607181239344409,0.06607181239344409,0.0,0.019821543718033227,0.003479974177262521
2025-03-03 08:00:00,2.3238071999999996,1.6716965387269085,shoulder,0.3,0.06,-0.6521106612730911,2.6254825732043585,26.25482573204358,0.0,0.0,-0.0,0.0,0.013042213225461823
2025-03-03 09:00:00,3.2334588,1.08380977532237,shoulder,0.3,0.06,-2.14964902467763,4.687353484525842,46.87353484525842,0.0,0.0,-0.0,0.0,0.042992980493552595
2025-03-03 10:00:00,4.0164696,0.7165702177574964,shoulder,0.3,0.06,-3.2998993822425033,7.8525057807495955,78.52505780749595,0.0,0.0,-0.0,0.0,0.06599798764485007
2025-03-03 11:00:00,4.3495452,0.513297781881253,shoulder,0.3,0.06,-2.2389174940897667,10.0,100.0,-1.5973299240289802,0.0,1.5973299240289802,-0.0958397954417388,0.04477834988179533
2025-03-03 12:00:00,4.5956196,0.38292825894825994,shoulder,0.3,0.06,-0.0,10.0,100.0,-4.21269134105174,0.0,4.21269134105174,-0.2527614804631044,0.0
2025-03-03 13:00:00,4.5132516,0.47741898143454425,shoulder,0.3,0.06,-0.0,10.0,100.0,-4.035832618565456,0.0,4.035832618565456,-0.24214995711392734,0.0
