timestamp,pv_kw,load_kw,period,import_price,export_price,action_kw,soc_kwh,soc_pct,net_grid_kw,grid_import_kwh,grid_export_kwh,cost_aud,degradation_cost_aud
2025-03-03 00:00:00,0.0,0.33047729795520125,off_peak,0.18,0.06,0.0,0.0,0.0,0.33047729795520125,0.33047729795520125,0.0,0.05948591363193623,0.0
2025-03-03 01:00:00,0.0,0.19056323375970668,off_peak,0.18,0.06,0.0,0.0,0.0,0.19056323375970668,0.19056323375970668,0.0,0.034301382076747204,0.0
2025-03-03 02:00:00,0.0,0.3370788141084482,off_peak,0.18,0.06,0.0,0.0,0.0,0.3370788141084482,0.3370788141084482,0.0,0.060674186539520676,0.0
2025-03-03 03:00:00,0.0,0.44716777283241205,off_peak,0.18,0.06,0.0,0.0,0.0,0.44716777283241205,0.44716777283241205,0.0,0.08049019910983417,0.0
2025-03-03 04:00:00,0.0,0.22972070929886132,off_peak,0.18,0.06,0.0,0.0,0.0,0.22972070929886132,0.22972070929886132,0.0,0.041349727673795036,0.0
2025-03-03 05:00:00,0.0,0.4333307305296444,off_peak,0.18,0.06,0.0,0.0,0.0,0.4333307305296444,0.4333307305296444,0.0,0.07799953149533599,0.0
2025-03-03 06:00:00,0.36962639999999997,1.1047880466402313,off_peak,0.18,0.06,0.0,0.0,0.0,0.7351616466402313,0.7351616466402313,0.0,0.13232909639524162,0.0
2025-03-03 07:00:00,1.3884156,1.6284861212565702,shoulder,0.3,0.06,0.0,0.0,0.0,0.24007052125657014,0.24007052125657014,0.0,0.07202115637697104,0.0
2025-03-03 08:00:00,2.3238071999999996,1.6716965387269085,shoulder,0.3,0.06,0.0,0.0,0.0,-0.6521106612730911,0.0,0.6521106612730911,-0.039126639676385466,0.0
2025-03-03 09:00:00,3.2334588,1.08380977532237,shoulder,0.3,0.06,0.0,0.0,0.0,-2.14964902467763,0.0,2.14964902467763,-0.12897894148065778,0.0
2025-03-03 10:00:00,4.0164696,0.7165702177574964,shoulder,0.3,0.06,0.0,0.0,0.0,-3.2998993822425033,0.0,3.2998993822425033,-0.19799396293455018,0.0
